,tp,cp,sp,cf
2013-11-10,27.768436,4.243029,23.525408,0.15280043
2013-11-11,2.8547797,1.2878155,1.5669643,0.45110852
2013-11-12,3.3376656,2.553513,0.7841525,0.7650596
2013-11-13,2.274977,1.5467317,0.72824526,0.67988896
2013-11-14,7.7639847,3.6832328,4.080752,0.4743998
2013-11-15,18.089321,6.383548,11.705773,0.3528904
2013-11-16,6.0640273,3.1231377,2.9408896,0.515027
2013-11-17,3.7371845,2.3555732,1.3816113,0.6303069
2013-11-18,1.7468816,0.93338704,0.81349456,0.5343161
2013-11-19,2.232185,0.9285203,1.3036646,0.41596928
2013-11-20,3.7468896,1.8181816,1.928708,0.48525092
2013-11-21,3.5944452,1.5237602,2.070685,0.42392084
2013-11-22,5.4555364,3.4406703,2.014866,0.63067496
2013-11-23,2.5302453,1.7005215,0.82972383,0.6720777
2013-11-24,2.5811665,1.9064312,0.6747353,0.73859286
2013-11-25,2.5557487,1.7798202,0.7759285,0.69639874
2013-11-26,2.2411833,1.4812168,0.7599665,0.66090834
2013-11-27,5.2926264,3.4361928,1.8564336,0.6492415
2013-11-28,4.8451424,1.9267619,2.9183805,0.39766878
2013-11-29,1.6965036,0.5393413,1.1571624,0.3179134
2013-11-30,0.6750179,0.31354398,0.36147392,0.46449727
2013-12-01,0.39306214,0.19361086,0.19945128,0.4925706
2013-12-02,0.25536308,0.14250806,0.11285502,0.5580605
2013-12-03,0.5960073,0.2464426,0.34956467,0.41348925
2013-12-04,1.0098306,0.39776608,0.6120645,0.39389387
2013-12-05,0.33145645,0.14592844,0.18552801,0.44026428
2013-12-06,0.27152094,0.13961644,0.1319045,0.5142014
2013-12-07,0.10743931,0.06815351,0.0392858,0.6343442
2013-12-08,0.04564516,0.036158893,0.0094862655,0.7921737
2013-12-09,0.20635277,0.116546236,0.089806534,0.56479126
2013-12-10,0.104374066,0.069451824,0.034922242,0.66541266
2013-12-11,0.7648896,0.29611933,0.46877027,0.38713998
2013-12-12,1.392309,0.48899713,0.90331185,0.3512131
2013-12-13,3.6325746,1.3353317,2.2972429,0.36759925
2013-12-14,11.389438,2.8462925,8.543145,0.24990632
2013-12-15,12.551989,4.4032435,8.148745,0.35080048
2013-12-16,12.624126,5.042335,7.5817914,0.3994205
2013-12-17,4.1696863,1.8215383,2.3481479,0.4368526
2013-12-18,1.3586504,0.40518448,0.95346594,0.2982257
2013-12-19,0.5637439,0.24981073,0.31393316,0.44312805
2013-12-20,0.39505696,0.13266613,0.26239085,0.3358152
2013-12-21,1.6945248,0.4532102,1.2413145,0.26745564
2013-12-22,1.8414559,0.3428443,1.4986117,0.18618111
2013-12-23,0.749804,0.23528707,0.51451695,0.3137981
2013-12-24,0.5996803,0.18932621,0.41035408,0.31571192
2013-12-25,0.22715239,0.09954436,0.12760803,0.4382272
2013-12-26,0.25440514,0.112086,0.14231914,0.44058073
2013-12-27,0.2825615,0.14981994,0.13274157,0.5302206
2013-12-28,0.3681239,0.18651602,0.18160787,0.5066664
2013-12-29,0.21211822,0.116743065,0.09537516,0.5503679
2013-12-30,0.22318345,0.10642364,0.116759814,0.47684377
2013-12-31,0.2981551,0.17697398,0.121181116,0.5935635
2014-01-01,0.020519454,0.010474303,0.010045151,0.51045716
2014-01-02,0.0071643963,0.0044370517,0.0027273446,0.6193196
2014-01-03,0.28001818,0.05567501,0.22434317,0.19882642
2014-01-04,0.5933988,0.36825755,0.22514126,0.6205903
2014-01-05,0.14130494,0.079523616,0.061781324,0.56278014
2014-01-06,0.07244506,0.045637753,0.026807304,0.62996364
2014-01-07,0.1337696,0.05288157,0.08088803,0.39531827
2014-01-08,0.92730194,0.22452223,0.7027797,0.24212418
2014-01-09,1.4774865,0.4042591,1.0732274,0.2736127
2014-01-10,0.7757753,0.33097497,0.44480035,0.42663765
2014-01-11,1.0094813,0.39024353,0.6192378,0.38657826
2014-01-12,1.2752961,0.4756377,0.7996584,0.37296256
2014-01-13,1.6706126,0.4684116,1.202201,0.28038314
2014-01-14,0.612104,0.2328172,0.3792868,0.38035563
2014-01-15,0.37679574,0.16466616,0.21212958,0.43701705
2014-01-16,0.510221,0.22683324,0.28338778,0.4445784
2014-01-17,0.88951766,0.35105,0.53846765,0.39465207
2014-01-18,0.43959516,0.251735,0.18786016,0.57265186
2014-01-19,0.41682243,0.22151814,0.19530429,0.53144485
2014-01-20,0.8257416,0.32896337,0.49677822,0.39838538
2014-01-21,0.37112796,0.18099374,0.19013423,0.48768553
2014-01-22,0.1082325,0.08708114,0.021151356,0.8045748
2014-01-23,0.08848454,0.061600782,0.026883759,0.69617563
2014-01-24,0.019911733,0.014236054,0.005675678,0.714958
2014-01-25,0.24523702,0.06729571,0.17794132,0.27441087
2014-01-26,0.30155084,0.14133996,0.16021088,0.4687102
2014-01-27,0.28478423,0.1870675,0.097716734,0.6568745
2014-01-28,0.3803464,0.20112744,0.17921895,0.5288007
2014-01-29,0.23180403,0.110988945,0.12081508,0.47880507
2014-01-30,0.1968226,0.109192915,0.08762968,0.55477834
2014-01-31,0.1020734,0.060343906,0.041729495,0.5911815
2014-02-01,0.025183909,0.017065508,0.0081184,0.6776354
2014-02-02,0.049324036,0.025926294,0.023397742,0.525632
2014-02-03,0.11209685,0.033026565,0.079070285,0.29462525
2014-02-04,0.18145397,0.113299474,0.0681545,0.6243979
2014-02-05,0.24871267,0.16164088,0.08707179,0.6499101
2014-02-06,0.19586661,0.13101314,0.064853474,0.6688896
2014-02-07,0.24154334,0.10502322,0.13652012,0.43480074
2014-02-08,0.25553274,0.11438123,0.14115152,0.4476187
2014-02-09,0.8740622,0.09941315,0.774649,0.11373693
2014-02-10,2.3810635,0.2644039,2.1166596,0.11104446
2014-02-11,1.5411009,0.40953323,1.1315676,0.2657407
2014-02-12,1.2939124,0.3466909,0.9472215,0.26794
2014-02-13,1.4804639,0.36893776,1.1115261,0.24920416
2014-02-14,0.7471009,0.344299,0.4028019,0.46084672
2014-02-15,0.39503226,0.19345547,0.20157678,0.4897207
2014-02-16,0.1694712,0.076793306,0.0926779,0.45313483
2014-02-17,0.17924409,0.09004478,0.089199305,0.50235844
2014-02-18,1.8112092,0.48669356,1.3245156,0.26871195
2014-02-19,2.194071,0.6836479,1.5104232,0.31158876
2014-02-20,1.2184682,0.44285873,0.7756095,0.3634553
2014-02-21,0.80102724,0.2034138,0.59761345,0.25394118
2014-02-22,0.747089,0.24632274,0.5007663,0.32971
2014-02-23,0.59880024,0.25495857,0.34384167,0.42578235
2014-02-24,0.15549167,0.11004874,0.045442924,0.70774686
2014-02-25,0.13835514,0.06859352,0.06976162,0.49577862
2014-02-26,0.2442465,0.13362704,0.110619456,0.5470991
2014-02-27,0.17162684,0.121225975,0.05040086,0.7063346
2014-02-28,0.07588814,0.05108258,0.02480556,0.67313
2014-03-01,0.044741467,0.015262571,0.029478896,0.34112808
2014-03-02,0.17168604,0.03158175,0.1401043,0.18395059
2014-03-03,0.28013557,0.09799447,0.1821411,0.34981087
2014-03-04,0.4617849,0.07264433,0.38914058,0.15731205
2014-03-05,0.3808367,0.17082131,0.21001539,0.44854215
2014-03-06,0.3689328,0.16573808,0.20319474,0.44923648
2014-03-07,0.6927622,0.3250724,0.3676898,0.46924096
2014-03-08,0.651084,0.23373473,0.41734928,0.3589932
2014-03-09,1.516143,0.53677624,0.9793667,0.35404065
2014-03-10,1.3542593,0.64050066,0.7137586,0.47295278
2014-03-11,0.40840018,0.2577446,0.15065557,0.631108
2014-03-12,0.083674066,0.043166917,0.04050715,0.51589364
2014-03-13,1.0018977,0.3656624,0.6362353,0.3649698
2014-03-14,1.9887729,0.6616929,1.32708,0.33271417
2014-03-15,0.77487546,0.3355156,0.43935987,0.4329929
2014-03-16,0.5961375,0.32296956,0.27316797,0.5417702
2014-03-17,0.4731964,0.34547442,0.12772197,0.73008674
2014-03-18,0.20487095,0.13915375,0.065717205,0.67922634
2014-03-19,0.45380557,0.3788897,0.074915856,0.8349164
2014-03-20,3.3389184,2.178308,1.1606104,0.6523993
2014-03-21,4.8328667,2.8853552,1.9475114,0.5970277
2014-03-22,2.4341474,1.2691886,1.1649587,0.5214099
2014-03-23,1.7884157,0.8892854,0.8991303,0.4972476
2014-03-24,0.7257468,0.53157854,0.19416827,0.7324573
2014-03-25,0.3318313,0.26379076,0.06804055,0.7949544
2014-03-26,0.30190796,0.2170219,0.08488606,0.71883464
2014-03-27,0.35725594,0.2611093,0.09614664,0.7308746
2014-03-28,1.1388608,0.9955023,0.14335853,0.8741211
2014-03-29,1.121435,1.0351516,0.086283445,0.9230598
2014-03-30,0.39846253,0.3513721,0.04709044,0.88181967
2014-03-31,1.0223372,0.918342,0.103995204,0.898277
2014-04-01,3.0591648,2.7911215,0.26804328,0.9123802
2014-04-02,1.6224113,1.4778332,0.1445781,0.9108869
2014-04-03,7.820415,6.6248,1.1956148,0.8471162
2014-04-04,9.0257015,7.0412884,1.9844131,0.78013754
2014-04-05,7.744149,6.39212,1.3520293,0.8254128
2014-04-06,3.487813,2.9299695,0.55784345,0.8400592
2014-04-07,4.3312974,3.8191862,0.5121112,0.88176495
2014-04-08,3.9980114,3.5873988,0.41061258,0.8972958
2014-04-09,2.2312555,1.975632,0.25562358,0.8854351
2014-04-10,3.1214902,2.782007,0.33948326,0.8912432
2014-04-11,4.0971766,3.6207693,0.4764073,0.883723
2014-04-12,3.193244,2.8107295,0.38251448,0.8802113
2014-04-13,4.5733156,4.3195763,0.25373936,0.94451743
2014-04-14,2.3249056,2.0608559,0.26404977,0.8864256
2014-04-15,2.5112286,2.2521923,0.2590363,0.8968488
2014-04-16,1.1141465,0.96531606,0.14883041,0.8664175
2014-04-17,1.4725921,1.284439,0.18815315,0.87223
2014-04-18,1.155503,1.0616615,0.09384155,0.9187873
2014-04-19,0.62143785,0.55004257,0.07139528,0.88511276
2014-04-20,2.1824584,1.9254127,0.25704575,0.88222194
2014-04-21,1.904214,1.7032701,0.20094395,0.8944741
2014-04-22,2.715316,2.4192622,0.2960539,0.8909689
2014-04-23,0.98584634,0.8927763,0.09307003,0.90559375
2014-04-24,0.7469154,0.6886748,0.058240592,0.9220252
2014-04-25,0.76339096,0.70928454,0.054106414,0.9291236
2014-04-26,3.185263,2.824913,0.3603499,0.88686967
2014-04-27,10.135722,7.0678554,3.0678668,0.69732136
2014-04-28,9.200732,7.6672225,1.5335097,0.8333274
2014-04-29,8.285967,6.526956,1.7590108,0.78771204
2014-04-30,7.8903146,6.612973,1.2773414,0.8381128
2014-05-01,8.013551,6.30464,1.708911,0.78674734
2014-05-02,6.6593623,5.8918962,0.76746607,0.8847538
2014-05-03,6.797096,6.0172086,0.7798872,0.8852617
2014-05-04,3.8959732,3.2020957,0.69387746,0.8218988
2014-05-05,5.204653,4.010251,1.1944017,0.7705127
2014-05-06,2.8572643,2.1471736,0.71009064,0.75147885
2014-05-07,4.4136724,4.0401073,0.3735652,0.9153618
2014-05-08,4.2252474,3.9936755,0.23157191,0.9451933
2014-05-09,2.019231,1.8941741,0.12505698,0.938067
2014-05-10,1.282278,1.1955988,0.0866791,0.93240225
2014-05-11,1.8128211,1.7208184,0.09200275,0.94924885
2014-05-12,3.4069238,3.241627,0.1652968,0.9514821
2014-05-13,2.2406595,2.0695398,0.17111969,0.92362976
2014-05-14,2.003982,1.8414776,0.16250443,0.91890925
2014-05-15,2.9190307,2.726167,0.1928637,0.93392885
2014-05-16,4.241366,3.9681904,0.27317548,0.9355926
2014-05-17,5.1578393,4.835841,0.32199812,0.9375711
2014-05-18,3.7806008,3.4932873,0.28731346,0.92400324
2014-05-19,2.2614396,2.135732,0.12570763,0.9444126
2014-05-20,2.8272126,2.6275206,0.19969201,0.9293679
2014-05-21,1.6082294,1.4693606,0.13886881,0.9136511
2014-05-22,1.6117967,1.4781312,0.13366556,0.91707045
2014-05-23,2.2942889,2.1756299,0.11865902,0.9482807
2014-05-24,3.0921817,2.9020007,0.19018102,0.9384962
2014-05-25,2.782996,2.6371496,0.14584637,0.94759375
2014-05-26,5.61486,5.2524366,0.36242342,0.9354528
2014-05-27,6.1672683,5.5479436,0.6193247,0.89957875
2014-05-28,4.271257,3.6832604,0.5879965,0.86233646
2014-05-29,2.4232233,2.244501,0.17872214,0.9262461
2014-05-30,3.645686,3.4346032,0.2110827,0.9421007
2014-05-31,4.0611334,3.7677865,0.29334688,0.9277672
2014-06-01,3.6379,3.407184,0.23071623,0.9365798
2014-06-02,4.046046,3.7090452,0.3370006,0.91670865
2014-06-03,4.0243983,3.7268488,0.2975495,0.9260636
2014-06-04,3.5935595,3.2604125,0.33314705,0.9072933
2014-06-05,3.8756266,3.4811213,0.39450526,0.8982087
2014-06-06,6.031988,5.238495,0.7934933,0.8684524
2014-06-07,5.4210277,4.1334662,1.2875614,0.7624876
2014-06-08,5.434512,4.534971,0.8995409,0.83447623
2014-06-09,4.748132,3.9202676,0.82786465,0.82564414
2014-06-10,11.318935,8.317516,3.001419,0.73483205
2014-06-11,21.182966,9.524005,11.658961,0.44960678
2014-06-12,25.456747,8.612208,16.84454,0.3383075
2014-06-13,15.278219,5.553701,9.724518,0.36350447
2014-06-14,6.2963223,4.186158,2.1101642,0.6648577
2014-06-15,4.475186,3.587582,0.88760376,0.801661
2014-06-16,8.800733,6.31751,2.4832225,0.7178391
2014-06-17,6.266958,4.8375883,1.4293699,0.77191967
2014-06-18,5.186118,4.27125,0.91486835,0.82359284
2014-06-19,3.391735,2.782491,0.6092441,0.8203739
2014-06-20,3.4590456,2.8653035,0.59374213,0.8283509
2014-06-21,6.2164483,5.054268,1.1621804,0.8130475
2014-06-22,16.350431,10.309448,6.040983,0.63053066
2014-06-23,12.547035,4.9391427,7.6078925,0.39365017
2014-06-24,7.084477,5.0469093,2.0375676,0.7123898
2014-06-25,6.7426686,5.4212937,1.3213749,0.8040279
2014-06-26,1.5056725,0.93109375,0.5745787,0.6183906
2014-06-27,2.181025,2.0103703,0.17065477,0.9217548
2014-06-28,9.660432,8.712747,0.94768524,0.90190035
2014-06-29,16.820076,11.796226,5.0238504,0.7013182
2014-06-30,11.265215,6.976815,4.2883997,0.61932373
2014-07-01,4.37361,3.1553774,1.2182326,0.7214583
2014-07-02,3.2294652,2.9091003,0.32036495,0.9007994
2014-07-03,4.4311256,4.1130276,0.31809807,0.9282128
2014-07-04,5.7902937,5.1405015,0.6497922,0.88777906
2014-07-05,8.321763,7.5762215,0.7455416,0.91041064
2014-07-06,7.248453,6.5121617,0.7362914,0.8984209
2014-07-07,8.67309,7.0076766,1.6654134,0.8079792
2014-07-08,12.032619,9.667003,2.3656168,0.8033997
2014-07-09,9.01482,6.0309267,2.9838934,0.66900134
2014-07-10,5.1996984,3.9188695,1.280829,0.7536725
2014-07-11,7.0733232,5.7968955,1.2764277,0.8195434
2014-07-12,9.343679,7.724067,1.6196122,0.82666224
2014-07-13,15.111601,13.004241,2.10736,0.8605469
2014-07-14,12.694917,9.332616,3.3623009,0.73514587
2014-07-15,8.597618,7.0918446,1.5057735,0.8248615
2014-07-16,4.7593374,4.2293353,0.5300021,0.8886395
2014-07-17,8.543225,7.5980515,0.94517374,0.8893657
2014-07-18,24.518173,14.399532,10.118641,0.58730036
2014-07-19,11.726766,4.4449553,7.2818103,0.37904358
2014-07-20,4.899121,2.4076293,2.4914916,0.4914411
2014-07-21,11.135627,7.9577827,3.177844,0.7146237
2014-07-22,15.5845585,10.21615,5.368408,0.6555303
2014-07-23,8.462847,5.036594,3.4262528,0.5951418
2014-07-24,5.1765237,4.2057986,0.97072506,0.8124755
2014-07-25,6.2289114,5.533411,0.6955004,0.8883432
2014-07-26,12.745771,10.6405,2.1052713,0.8348259
2014-07-27,12.812006,8.798524,4.013482,0.6867405
2014-07-28,11.713943,7.765117,3.9488254,0.66289526
2014-07-29,9.521025,7.1341295,2.3868952,0.7493027
2014-07-30,11.555174,8.909909,2.6452646,0.7710753
2014-07-31,9.508016,7.0656667,2.442349,0.74312735
2014-08-01,9.615417,5.07977,4.5356464,0.5282943
2014-08-02,8.49407,5.0160794,3.4779906,0.590539
2014-08-03,5.889942,4.1949587,1.6949835,0.71222407
2014-08-04,10.391939,7.258612,3.133327,0.69848484
2014-08-05,15.808535,9.157783,6.650752,0.57929355
2014-08-06,9.494606,5.2308106,4.2637954,0.5509245
2014-08-07,5.973522,3.9262335,2.0472887,0.65727276
2014-08-08,3.8997126,2.8974533,1.0022593,0.7429915
2014-08-09,2.8487124,1.8983991,0.9503133,0.66640604
2014-08-10,0.96597904,0.6616205,0.30435854,0.6849222
2014-08-11,1.0798901,0.9000379,0.17985225,0.8334532
2014-08-12,2.2854235,1.9651039,0.32031965,0.8598423
2014-08-13,7.263666,4.379903,2.8837633,0.6029879
2014-08-14,6.948911,4.7133846,2.2355266,0.6782911
2014-08-15,5.778848,4.79822,0.980628,0.83030736
2014-08-16,3.4686341,3.1215496,0.34708452,0.89993626
2014-08-17,2.081033,1.9292005,0.15183246,0.92703986
2014-08-18,2.844511,2.583715,0.26079607,0.908316
2014-08-19,7.314804,6.2641664,1.0506377,0.8563683
2014-08-20,8.552221,6.6763806,1.8758407,0.7806604
2014-08-21,5.4408,4.842183,0.5986171,0.88997626
2014-08-22,4.5213923,4.243489,0.27790356,0.93853587
2014-08-23,5.8531528,5.5481005,0.30505228,0.9478824
2014-08-24,7.459364,7.1177497,0.34161425,0.9542033
2014-08-25,12.526536,11.24576,1.280776,0.89775497
2014-08-26,14.170432,10.493393,3.6770391,0.74051327
2014-08-27,11.53555,9.325767,2.2097836,0.8084371
2014-08-28,23.277273,12.275353,11.00192,0.5273536
2014-08-29,15.142883,10.464743,4.6781406,0.69106674
2014-08-30,8.830818,6.8850865,1.9457316,0.77966577
2014-08-31,10.583294,8.458101,2.1251926,0.7991936
2014-09-01,15.348375,10.91274,4.4356356,0.71100295
2014-09-02,8.454614,6.0179477,2.436666,0.7117945
2014-09-03,5.8261414,5.1720853,0.6540561,0.8877377
2014-09-04,8.2194395,7.405865,0.8135743,0.90101826
2014-09-05,7.174731,6.0824447,1.0922861,0.8477593
2014-09-06,6.6404533,5.1010723,1.539381,0.7681813
2014-09-07,7.05674,3.9027731,3.1539667,0.5530561
2014-09-08,5.061423,3.430143,1.6312797,0.6777033
2014-09-09,4.638164,3.955859,0.6823051,0.8528933
2014-09-10,7.9562244,6.1835976,1.7726269,0.7772025
2014-09-11,4.722106,3.6030848,1.1190212,0.763025
2014-09-12,5.6730404,4.8087144,0.864326,0.84764326
2014-09-13,6.0780745,5.1775007,0.90057373,0.8518324
2014-09-14,8.532002,7.0642023,1.4678001,0.8279653
2014-09-15,16.361786,12.010477,4.351309,0.7340566
2014-09-16,37.56452,12.606628,24.957893,0.33559933
2014-09-17,9.401734,5.0597095,4.342025,0.53816766
2014-09-18,2.0279896,1.7040154,0.32397425,0.8402486
2014-09-19,1.5382261,1.3454597,0.19276643,0.87468266
2014-09-20,6.5855255,5.5290675,1.056458,0.8395788
2014-09-21,12.920242,7.7566648,5.1635776,0.6003498
2014-09-22,9.855525,5.0993013,4.7562237,0.51740533
2014-09-23,6.7875085,4.910723,1.8767853,0.72349423
2014-09-24,6.699704,4.840571,1.8591332,0.72250515
2014-09-25,5.954215,5.1992188,0.7549963,0.8731997
2014-09-26,3.5042567,3.1563249,0.34793186,0.90071166
2014-09-27,3.2934115,3.0218108,0.27160072,0.9175321
2014-09-28,5.2470007,4.8784494,0.36855125,0.9297596
2014-09-29,4.6861515,4.2618656,0.4242859,0.90945965
2014-09-30,4.30796,3.8680577,0.4399023,0.89788616
2014-10-01,2.7709382,2.5315852,0.23935294,0.91362023
2014-10-02,1.9698281,1.7587986,0.21102953,0.89286906
2014-10-03,1.8044512,1.5614078,0.24304342,0.86530894
2014-10-04,6.245988,5.321085,0.9249029,0.8519205
2014-10-05,17.09527,12.149167,4.946103,0.71067417
2014-10-06,10.122732,5.308392,4.81434,0.5244031
2014-10-07,6.400334,4.381404,2.01893,0.68455863
2014-10-08,6.2650914,3.924203,2.3408885,0.62636006
2014-10-09,2.2827451,1.9293058,0.35343933,0.8451692
2014-10-10,2.4070506,1.7955775,0.6114731,0.74596584
2014-10-11,2.8527625,1.9231023,0.9296602,0.6741193
2014-10-12,3.665156,2.3730364,1.2921195,0.6474585
2014-10-13,3.245643,2.3143442,0.93129873,0.71306187
2014-10-14,0.77088386,0.46019158,0.31069228,0.59696615
2014-10-15,1.8945082,1.1699532,0.724555,0.61754984
2014-10-16,2.5101895,1.5993472,0.9108423,0.637142
2014-10-17,3.1378763,2.144307,0.9935694,0.6833625
2014-10-18,6.759013,4.8756638,1.8833494,0.72135735
2014-10-19,6.082454,4.8682394,1.2142148,0.8003742
2014-10-20,3.5693464,2.928337,0.64100933,0.8204127
2014-10-21,4.5319333,3.9888194,0.54311395,0.8801584
2014-10-22,7.7350693,6.622578,1.1124911,0.85617566
2014-10-23,13.006185,10.122003,2.884182,0.77824533
2014-10-24,11.26354,7.587954,3.6755862,0.673674
2014-10-25,11.960475,8.147715,3.8127604,0.68122
2014-10-26,8.543765,6.012079,2.5316863,0.7036803
2014-10-27,7.3089976,6.096051,1.2129464,0.8340475
2014-10-28,4.0331416,3.277226,0.75591564,0.81257397
2014-10-29,5.205093,4.3652678,0.83982515,0.8386532
2014-10-30,4.9129686,3.6437988,1.2691698,0.7416695
2014-10-31,4.11342,3.345675,0.767745,0.81335604
2014-11-01,2.2772243,1.8275346,0.44968975,0.80252725
2014-11-02,4.0272036,2.6643224,1.3628812,0.6615813
2014-11-03,4.807937,3.1460326,1.6619046,0.65434146
2014-11-04,2.8208306,1.9419249,0.87890565,0.6884231
2014-11-05,3.427169,2.4310582,0.9961109,0.7093488
2014-11-06,5.091831,2.8079093,2.283922,0.5514537
2014-11-07,3.694301,2.4680357,1.2262652,0.66806567
2014-11-08,2.8556254,1.4092265,1.4463989,0.49349138
2014-11-09,1.9701962,1.0218819,0.9483143,0.51867014
2014-11-10,1.5774281,1.0240093,0.55341876,0.6491639
2014-11-11,2.3693058,1.2679768,1.1013291,0.53516805
2014-11-12,3.3266692,1.9148248,1.4118444,0.5755982
2014-11-13,3.8383682,2.033291,1.8050771,0.529728
2014-11-14,2.0442157,1.1106472,0.9335685,0.54331213
2014-11-15,2.6625862,1.5279776,1.1346086,0.5738697
2014-11-16,1.8728316,0.951781,0.9210506,0.5082043
2014-11-17,1.5803491,0.8254959,0.7548532,0.5223504
2014-11-18,1.2967261,0.66094714,0.63577896,0.50970453
2014-11-19,2.9099326,1.3624089,1.5475237,0.46819258
2014-11-20,2.453132,1.319896,1.1332359,0.5380452
2014-11-21,1.6482265,1.2049385,0.44328797,0.73105156
2014-11-22,2.131459,1.7266357,0.4048233,0.8100722
2014-11-23,1.2104051,0.869459,0.34094614,0.71832067
2014-11-24,1.1265682,0.8181189,0.30844933,0.72620445
2014-11-25,1.5574502,1.1676155,0.38983464,0.74969685
2014-11-26,3.1535094,2.622547,0.53096247,0.8316281
2014-11-27,2.3621385,2.0245535,0.33758497,0.85708505
2014-11-28,0.639265,0.47377357,0.16549143,0.7411223
2014-11-29,4.1672506,1.6783836,2.488867,0.40275562
2014-11-30,8.253741,3.8623364,4.391405,0.46794978
2014-12-01,8.691524,3.7787912,4.912732,0.43476743
2014-12-02,9.38659,4.88586,4.50073,0.5205149
2014-12-03,7.9473863,4.4529514,3.4944348,0.56030387
2014-12-04,6.6938996,2.8314717,3.862428,0.42299286
2014-12-05,3.968384,1.6707482,2.2976358,0.42101476
2014-12-06,3.1089501,1.4022574,1.7066927,0.4510389
2014-12-07,4.1740875,1.1947676,2.97932,0.28623444
2014-12-08,2.3075275,0.84778225,1.4597453,0.36739853
2014-12-09,0.96847993,0.50563055,0.46284938,0.52208674
2014-12-10,1.8138983,0.62147194,1.1924264,0.34261674
2014-12-11,3.993277,1.1329868,2.8602903,0.28372356
2014-12-12,9.231325,2.455876,6.775449,0.26603723
2014-12-13,2.012984,0.57368934,1.4392947,0.28499448
2014-12-14,0.7483588,0.28069445,0.46766433,0.37508005
2014-12-15,1.3932985,0.45361763,0.9396809,0.32557103
2014-12-16,11.183627,2.2877274,8.8959,0.20456041
2014-12-17,1.3989307,0.48413688,0.9147938,0.3460764
2014-12-18,3.8462982,0.9675008,2.8787975,0.25154078
2014-12-19,2.0802379,0.38162693,1.6986109,0.18345352
2014-12-20,1.0569576,0.3092401,0.7477175,0.2925757
2014-12-21,2.4309669,0.6432896,1.7876773,0.26462296
2014-12-22,0.9314958,0.34703663,0.5844592,0.37255844
2014-12-23,1.5529327,0.41791257,1.1350201,0.26911184
